id,Sex,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,Cluster
517572,female,29,161.0,64.0,14.0,90.0,40.3,61.0,0
566714,female,51,149.0,53.0,3.0,73.0,38.3,9.0,0
494945,female,44,162.0,62.0,23.0,94.0,40.9,114.0,1
597004,male,32,193.0,102.0,1.0,87.0,37.4,4.0,0
725443,female,73,168.0,63.0,20.0,107.0,40.3,138.0,1
5812,female,34,168.0,67.0,29.0,109.0,40.6,188.0,1
667754,female,39,164.0,59.0,22.0,103.0,40.7,133.0,1
49932,female,20,161.0,61.0,11.0,91.0,40.0,47.0,0
82187,female,46,176.0,71.0,5.0,89.0,38.9,23.0,0
562208,female,32,161.0,60.0,10.0,99.0,39.7,54.0,0
20762,male,33,198.0,98.0,26.0,104.0,40.6,165.0,1
696107,male,27,176.0,81.0,20.0,95.0,40.2,84.0,1
550890,male,27,196.0,99.0,4.0,90.0,38.6,15.0,0
27204,female,29,165.0,65.0,2.0,72.0,38.1,6.0,0
690122,female,44,175.0,73.0,13.0,93.0,40.2,66.0,0
375785,male,37,192.0,94.0,1.0,79.0,37.9,3.0,0
365183,female,44,158.0,61.0,10.0,93.0,39.6,50.0,0
735498,female,21,176.0,71.0,23.0,104.0,40.7,130.0,1
376964,male,40,182.0,84.0,8.0,85.0,39.5,26.0,0
385865,female,37,161.0,67.0,10.0,94.0,39.8,52.0,0
731236,female,47,159.0,57.0,20.0,97.0,40.3,113.0,1
625908,male,20,191.0,91.0,15.0,96.0,40.3,66.0,0
383927,female,22,159.0,61.0,9.0,88.0,40.0,37.0,0
736463,female,21,162.0,57.0,16.0,90.0,40.3,75.0,0
154612,male,45,180.0,77.0,16.0,86.0,40.0,61.0,0
314750,male,59,207.0,104.0,6.0,82.0,39.2,26.0,0
166046,male,65,189.0,91.0,26.0,108.0,40.7,220.0,1
228242,male,61,183.0,89.0,28.0,110.0,40.8,230.0,1
587509,male,53,191.0,98.0,12.0,91.0,40.0,65.0,0
339954,female,65,158.0,52.0,25.0,110.0,40.5,182.0,1
716899,female,20,162.0,51.0,22.0,94.0,40.5,99.0,1
268545,male,26,184.0,83.0,8.0,83.0,39.8,19.0,0
85805,female,74,161.0,61.0,4.0,87.0,38.6,20.0,0
564608,male,63,193.0,96.0,12.0,89.0,39.8,65.0,0
601245,female,51,174.0,71.0,22.0,104.0,40.8,136.0,1
3603,female,29,185.0,79.0,5.0,92.0,39.2,21.0,0
388808,female,41,156.0,59.0,3.0,77.0,39.0,11.0,0
463024,female,77,160.0,62.0,22.0,108.0,40.4,157.0,1
327331,female,53,159.0,65.0,29.0,115.0,40.7,212.0,1
724895,female,57,161.0,57.0,19.0,99.0,40.5,112.0,1
194456,male,79,195.0,103.0,17.0,95.0,40.7,121.0,1
281549,female,57,164.0,60.0,5.0,83.0,38.5,21.0,0
251354,female,36,157.0,60.0,8.0,78.0,39.6,25.0,0
566379,male,50,196.0,102.0,2.0,76.0,38.2,6.0,0
210752,female,33,175.0,71.0,25.0,107.0,40.5,155.0,1
712697,male,21,182.0,79.0,25.0,102.0,40.8,120.0,1
40706,female,74,172.0,73.0,8.0,89.0,39.5,41.0,0
331071,female,26,171.0,70.0,24.0,103.0,41.0,138.0,1
671192,female,58,154.0,57.0,4.0,80.0,38.9,13.0,0
65142,male,22,187.0,88.0,13.0,96.0,40.1,58.0,0
703871,male,60,183.0,83.0,5.0,80.0,39.3,19.0,0
379809,female,55,167.0,70.0,15.0,96.0,40.3,84.0,1
141431,female,71,172.0,72.0,20.0,105.0,40.5,137.0,1
561762,male,43,191.0,87.0,25.0,115.0,40.9,199.0,1
646272,female,55,164.0,68.0,7.0,86.0,39.5,31.0,0
89659,male,43,189.0,88.0,29.0,109.0,40.7,214.0,1
443411,male,21,201.0,102.0,10.0,93.0,39.9,40.0,0
544905,female,29,170.0,64.0,25.0,102.0,40.6,139.0,1
244729,female,23,162.0,71.0,16.0,98.0,40.3,82.0,1
552184,male,71,154.0,59.0,22.0,112.0,40.7,176.0,1
335653,female,70,171.0,69.0,5.0,85.0,39.2,23.0,0
742860,female,39,168.0,64.0,2.0,92.0,38.7,10.0,0
621440,male,41,185.0,90.0,24.0,100.0,40.8,138.0,1
186816,male,40,191.0,91.0,14.0,99.0,40.3,78.0,1
261081,male,73,188.0,89.0,27.0,103.0,40.9,214.0,1
217321,female,22,151.0,54.0,16.0,98.0,40.1,86.0,1
453625,male,32,187.0,89.0,15.0,91.0,40.1,60.0,0
140752,male,40,179.0,82.0,6.0,89.0,39.4,25.0,0
585410,female,26,161.0,60.0,6.0,88.0,39.1,24.0,0
120050,male,20,185.0,85.0,18.0,102.0,40.5,92.0,1
115876,male,39,173.0,82.0,27.0,112.0,40.5,200.0,1
735405,female,31,160.0,63.0,8.0,91.0,39.6,36.0,0
213052,male,36,193.0,92.0,24.0,103.0,40.9,144.0,1
618404,female,42,166.0,61.0,28.0,111.0,40.6,193.0,1
601984,male,62,179.0,83.0,6.0,88.0,39.4,30.0,0
533724,male,39,189.0,98.0,4.0,93.0,39.0,20.0,0
97496,male,37,178.0,84.0,20.0,98.0,40.4,105.0,1
152374,female,37,166.0,62.0,21.0,100.0,40.5,117.0,1
158055,male,21,191.0,88.0,12.0,91.0,39.8,36.0,0
458984,female,23,157.0,56.0,25.0,116.0,40.8,176.0,1
724041,female,20,163.0,67.0,22.0,101.0,40.6,119.0,1
691502,male,32,180.0,78.0,6.0,86.0,39.4,20.0,0
583964,female,22,179.0,73.0,13.0,88.0,40.0,50.0,0
127954,male,35,197.0,102.0,14.0,82.0,40.2,42.0,0
3280,female,34,175.0,72.0,1.0,84.0,37.8,4.0,0
377567,male,42,206.0,101.0,7.0,89.0,39.6,31.0,0
63420,male,45,182.0,81.0,7.0,93.0,39.7,36.0,0
186657,female,61,174.0,70.0,7.0,87.0,39.4,32.0,0
129756,male,39,187.0,91.0,26.0,105.0,40.9,170.0,1
616386,male,68,176.0,73.0,24.0,102.0,40.7,165.0,1
31941,female,56,155.0,58.0,22.0,109.0,40.6,152.0,1
579754,male,21,181.0,79.0,6.0,79.0,39.4,10.0,0
105395,male,21,177.0,83.0,9.0,90.0,39.5,29.0,0
270270,male,72,175.0,80.0,27.0,107.0,40.9,234.0,1
231672,male,25,182.0,81.0,4.0,89.0,38.9,13.0,0
548829,male,21,194.0,90.0,6.0,89.0,39.2,22.0,0
199796,male,25,190.0,96.0,24.0,101.0,40.6,135.0,1
561112,male,20,191.0,92.0,14.0,95.0,39.9,57.0,0
255112,female,70,172.0,74.0,26.0,103.0,40.8,171.0,1
199169,female,35,161.0,58.0,8.0,83.0,39.9,29.0,0
397746,female,31,166.0,61.0,27.0,107.0,40.8,174.0,1
293014,female,21,170.0,68.0,21.0,103.0,40.6,117.0,1
664251,male,53,180.0,83.0,10.0,93.0,40.0,54.0,0
592575,female,53,161.0,61.0,28.0,112.0,40.8,211.0,1
649936,female,67,169.0,68.0,14.0,92.0,40.1,73.0,0
48488,female,45,164.0,63.0,26.0,100.0,40.7,150.0,1
226110,female,68,169.0,71.0,12.0,87.0,39.7,55.0,0
474088,female,56,175.0,73.0,20.0,96.0,40.4,108.0,1
577984,female,41,165.0,62.0,4.0,87.0,39.2,17.0,0
675624,female,74,158.0,57.0,11.0,92.0,40.0,60.0,0
465748,female,38,151.0,59.0,13.0,90.0,39.8,61.0,0
453203,female,28,170.0,72.0,12.0,96.0,39.9,60.0,0
604032,male,54,182.0,83.0,19.0,97.0,40.5,109.0,1
86885,male,56,187.0,88.0,12.0,94.0,40.0,74.0,0
335980,male,26,196.0,93.0,12.0,89.0,40.1,43.0,0
175453,male,62,183.0,92.0,28.0,109.0,40.9,228.0,1
236391,male,72,186.0,92.0,29.0,110.0,41.1,247.0,1
552059,male,24,178.0,81.0,9.0,93.0,39.7,35.0,0
164914,male,24,178.0,85.0,12.0,98.0,39.9,52.0,0
524347,female,20,154.0,54.0,22.0,94.0,40.5,96.0,1
148526,male,69,177.0,85.0,26.0,102.0,40.9,192.0,1
685696,male,63,187.0,91.0,26.0,110.0,40.6,228.0,1
641457,male,44,178.0,80.0,1.0,83.0,37.9,3.0,0
281484,female,40,162.0,61.0,30.0,109.0,41.0,199.0,1
276588,female,35,158.0,57.0,24.0,101.0,40.7,136.0,1
253235,female,23,169.0,65.0,23.0,96.0,40.6,111.0,1
30058,female,36,191.0,79.0,10.0,90.0,39.8,44.0,0
14868,male,38,197.0,101.0,2.0,91.0,38.0,9.0,0
30069,male,50,192.0,92.0,6.0,89.0,39.1,26.0,0
240237,female,33,162.0,60.0,5.0,87.0,39.2,20.0,0
126611,female,59,160.0,62.0,23.0,96.0,40.3,122.0,1
403902,male,27,170.0,75.0,29.0,113.0,40.9,189.0,1
258911,female,26,160.0,54.0,16.0,93.0,40.3,74.0,1
240950,male,23,202.0,96.0,22.0,101.0,40.7,115.0,1
291182,female,37,175.0,70.0,27.0,111.0,40.8,180.0,1
530306,male,35,184.0,86.0,25.0,104.0,40.4,150.0,1
60033,female,39,156.0,55.0,17.0,96.0,40.6,90.0,1
693521,male,60,191.0,94.0,2.0,79.0,38.0,8.0,0
322416,male,43,182.0,83.0,10.0,99.0,40.1,57.0,0
568732,male,67,162.0,67.0,13.0,89.0,40.0,64.0,0
183979,male,42,199.0,102.0,5.0,82.0,39.4,18.0,0
554821,male,41,180.0,83.0,6.0,87.0,39.3,23.0,0
632594,male,25,184.0,84.0,16.0,103.0,40.5,81.0,1
729740,female,22,167.0,60.0,17.0,98.0,40.5,89.0,1
614823,female,44,159.0,64.0,21.0,98.0,40.7,112.0,1
250050,female,50,169.0,67.0,30.0,115.0,40.8,214.0,1
33482,male,52,194.0,89.0,6.0,88.0,39.2,29.0,0
683495,male,40,198.0,96.0,15.0,94.0,40.1,72.0,0
663241,male,57,185.0,85.0,26.0,108.0,41.3,203.0,1
92141,male,45,174.0,77.0,24.0,103.0,40.7,146.0,1
538775,female,64,151.0,50.0,6.0,87.0,39.1,29.0,0
519662,male,55,187.0,91.0,15.0,100.0,40.5,102.0,1
346697,male,47,194.0,92.0,5.0,85.0,39.4,20.0,0
743347,male,45,183.0,86.0,4.0,83.0,38.8,14.0,0
329804,male,65,185.0,82.0,2.0,75.0,38.3,5.0,0
345151,male,58,182.0,87.0,17.0,96.0,40.2,96.0,1
383907,male,48,191.0,92.0,15.0,92.0,40.3,76.0,0
457744,female,27,154.0,57.0,13.0,89.0,39.7,56.0,0
654746,female,32,159.0,57.0,28.0,105.0,41.2,173.0,1
200223,male,65,182.0,85.0,6.0,90.0,39.4,32.0,0
128522,male,50,192.0,93.0,23.0,111.0,40.8,182.0,1
642198,female,68,155.0,55.0,24.0,106.0,41.0,165.0,1
545860,male,48,191.0,94.0,17.0,91.0,40.0,83.0,0
333812,female,40,163.0,62.0,16.0,98.0,40.6,88.0,1
322509,female,51,187.0,76.0,1.0,80.0,37.9,4.0,0
575411,female,23,163.0,58.0,10.0,97.0,39.8,53.0,0
323534,male,61,183.0,91.0,8.0,80.0,39.6,29.0,0
378474,male,23,191.0,94.0,17.0,106.0,40.4,101.0,1
73559,female,21,159.0,67.0,26.0,112.0,40.6,171.0,1
569809,male,43,191.0,90.0,9.0,88.0,39.7,38.0,0
585691,male,31,183.0,83.0,22.0,107.0,40.5,138.0,1
437451,female,40,164.0,64.0,20.0,93.0,40.6,101.0,1
167573,male,29,184.0,89.0,8.0,92.0,39.5,34.0,0
704555,female,54,157.0,54.0,29.0,101.0,40.8,181.0,1
506674,female,29,166.0,64.0,9.0,84.0,39.7,33.0,0
547385,female,26,170.0,66.0,16.0,90.0,40.2,70.0,0
100733,male,68,185.0,89.0,14.0,94.0,40.2,81.0,0
419559,male,42,197.0,102.0,30.0,110.0,41.0,230.0,1
426410,female,25,176.0,65.0,28.0,109.0,40.6,175.0,1
573188,male,26,187.0,91.0,15.0,89.0,40.1,54.0,0
327087,female,24,175.0,69.0,28.0,111.0,41.2,182.0,1
733773,female,22,151.0,48.0,5.0,79.0,38.9,15.0,0
141497,female,21,157.0,54.0,16.0,98.0,40.5,86.0,1
171735,female,22,157.0,54.0,20.0,97.0,40.3,102.0,1
234143,male,36,188.0,92.0,21.0,103.0,40.7,127.0,1
418125,female,50,171.0,68.0,19.0,102.0,40.3,116.0,1
587228,male,32,192.0,99.0,26.0,113.0,40.5,189.0,1
436158,female,58,161.0,62.0,18.0,107.0,40.2,119.0,1
651001,male,55,174.0,75.0,26.0,109.0,40.8,199.0,1
250944,male,79,180.0,90.0,24.0,107.0,40.6,205.0,1
585446,female,40,169.0,69.0,11.0,92.0,39.8,50.0,0
687913,female,51,174.0,73.0,18.0,94.0,40.0,90.0,1
478743,male,47,182.0,82.0,3.0,72.0,38.7,4.0,0
390204,female,20,166.0,64.0,13.0,85.0,40.0,47.0,0
573450,female,38,169.0,68.0,26.0,100.0,40.6,146.0,1
219262,male,58,196.0,96.0,15.0,95.0,40.5,89.0,1
324161,female,50,161.0,62.0,8.0,87.0,39.7,36.0,0
697325,female,22,160.0,56.0,19.0,103.0,40.7,108.0,1
492307,male,34,200.0,99.0,20.0,103.0,40.7,122.0,1
533542,female,37,165.0,66.0,22.0,104.0,40.7,136.0,1
341294,female,29,164.0,66.0,23.0,100.0,40.7,126.0,1
293527,female,30,167.0,59.0,30.0,108.0,41.0,195.0,1
680426,male,28,187.0,83.0,16.0,96.0,40.3,69.0,1
7268,male,35,185.0,93.0,19.0,98.0,40.4,104.0,1
656751,female,21,150.0,56.0,23.0,99.0,40.9,124.0,1
470451,male,57,172.0,76.0,20.0,97.0,40.2,119.0,1
4578,male,33,185.0,89.0,4.0,87.0,38.7,13.0,0
558855,female,44,156.0,61.0,26.0,97.0,40.9,141.0,1
414110,female,32,162.0,59.0,5.0,89.0,39.4,24.0,0
9940,female,51,169.0,69.0,3.0,94.0,38.7,15.0,0
104293,female,37,181.0,75.0,11.0,92.0,39.7,51.0,0
467031,female,70,170.0,73.0,29.0,111.0,40.9,205.0,1
19733,male,51,189.0,98.0,17.0,101.0,40.3,111.0,1
169306,female,44,175.0,74.0,14.0,91.0,39.9,65.0,0
32119,female,38,167.0,63.0,12.0,92.0,39.9,57.0,0
375880,female,45,154.0,56.0,4.0,90.0,39.4,18.0,0
394550,male,27,180.0,85.0,12.0,91.0,39.5,44.0,0
46389,female,58,177.0,76.0,29.0,108.0,40.8,189.0,1
277093,male,49,174.0,74.0,24.0,105.0,40.7,160.0,1
56966,male,39,189.0,88.0,21.0,99.0,40.4,117.0,1
354220,female,64,174.0,69.0,1.0,83.0,37.7,4.0,0
111104,male,39,182.0,89.0,7.0,94.0,39.6,36.0,0
205000,female,38,159.0,56.0,3.0,80.0,38.9,11.0,0
228226,female,54,191.0,94.0,28.0,101.0,40.9,164.0,1
311937,female,62,184.0,83.0,4.0,91.0,38.8,21.0,0
653117,male,45,182.0,81.0,22.0,103.0,40.8,139.0,1
313540,male,52,185.0,91.0,27.0,109.0,40.8,210.0,1
497735,female,38,176.0,70.0,27.0,108.0,40.8,172.0,1
239570,female,25,159.0,59.0,2.0,74.0,38.2,6.0,0
365614,male,74,193.0,94.0,28.0,104.0,40.8,229.0,1
710670,female,51,149.0,54.0,1.0,87.0,37.7,4.0,0
719384,female,78,162.0,64.0,25.0,105.0,40.8,175.0,1
74635,female,62,176.0,76.0,8.0,85.0,39.5,34.0,0
308494,male,54,175.0,74.0,8.0,81.0,39.7,26.0,0
507946,female,33,161.0,65.0,20.0,94.0,40.6,103.0,1
542268,female,43,151.0,54.0,15.0,87.0,40.2,67.0,0
196903,male,34,188.0,88.0,13.0,95.0,40.2,59.0,0
358785,male,67,188.0,92.0,2.0,81.0,38.2,7.0,0
434207,male,32,184.0,84.0,15.0,99.0,40.4,77.0,1
467870,male,58,185.0,89.0,9.0,87.0,39.5,41.0,0
543409,male,41,181.0,81.0,27.0,108.0,40.5,189.0,1
170125,male,50,177.0,81.0,3.0,86.0,38.5,13.0,0
190406,male,63,194.0,97.0,24.0,106.0,40.7,196.0,1
591093,male,54,194.0,98.0,5.0,86.0,39.1,22.0,0
41469,female,32,168.0,58.0,2.0,91.0,38.3,9.0,0
269203,female,52,162.0,58.0,19.0,93.0,40.3,96.0,1
478248,female,36,158.0,62.0,23.0,102.0,40.4,133.0,1
699057,female,36,179.0,72.0,13.0,91.0,40.0,60.0,0
685894,male,31,182.0,80.0,10.0,94.0,39.7,45.0,0
156697,male,52,177.0,74.0,18.0,105.0,40.6,121.0,1
48403,male,36,194.0,97.0,8.0,81.0,39.7,23.0,0
727801,female,54,161.0,62.0,25.0,101.0,40.8,151.0,1
94032,male,62,194.0,92.0,14.0,96.0,40.5,86.0,1
451402,female,61,162.0,55.0,20.0,104.0,40.6,128.0,1
198865,male,50,173.0,72.0,19.0,100.0,40.4,114.0,1
85674,female,39,169.0,67.0,17.0,97.0,40.4,90.0,1
376900,male,24,182.0,81.0,21.0,104.0,40.6,113.0,1
592142,male,20,181.0,78.0,9.0,87.0,39.7,28.0,0
684363,male,37,182.0,82.0,8.0,80.0,39.5,20.0,0
594855,male,48,191.0,99.0,13.0,89.0,40.4,61.0,0
747699,male,21,198.0,104.0,7.0,79.0,39.9,14.0,0
82967,male,36,182.0,88.0,7.0,91.0,39.7,29.0,0
579316,male,45,182.0,85.0,12.0,91.0,39.9,55.0,0
702688,female,20,172.0,71.0,17.0,95.0,40.5,78.0,1
47646,male,41,171.0,77.0,30.0,107.0,40.9,203.0,1
647172,female,55,163.0,63.0,9.0,91.0,39.4,45.0,0
53518,male,50,174.0,74.0,24.0,108.0,40.8,171.0,1
57784,female,66,159.0,58.0,28.0,107.0,40.8,193.0,1
205517,male,56,185.0,89.0,20.0,101.0,40.6,128.0,1
650302,male,21,206.0,102.0,5.0,81.0,39.0,11.0,0
517094,male,78,177.0,82.0,28.0,116.0,40.9,257.0,1
102207,male,20,173.0,75.0,14.0,97.0,40.3,58.0,0
286947,male,28,185.0,87.0,12.0,97.0,39.9,63.0,0
449939,female,53,170.0,70.0,26.0,113.0,40.7,189.0,1
98114,female,34,176.0,74.0,15.0,97.0,40.2,77.0,1
254564,female,29,152.0,53.0,26.0,100.0,40.9,145.0,1
733469,male,27,195.0,101.0,23.0,103.0,40.7,131.0,1
465078,male,62,166.0,68.0,12.0,91.0,39.7,58.0,0
192372,male,38,176.0,74.0,5.0,81.0,39.1,13.0,0
173461,male,48,177.0,80.0,20.0,104.0,40.5,125.0,1
147754,female,48,165.0,61.0,17.0,88.0,40.6,78.0,1
274094,male,41,183.0,88.0,10.0,90.0,39.9,43.0,0
304411,male,54,198.0,97.0,25.0,111.0,40.6,206.0,1
537306,male,42,202.0,102.0,21.0,103.0,40.5,139.0,1
502756,male,31,182.0,83.0,10.0,86.0,39.9,31.0,0
700078,female,30,151.0,60.0,14.0,94.0,40.4,68.0,1
195998,male,26,170.0,75.0,7.0,83.0,39.2,18.0,0
452518,male,62,182.0,84.0,7.0,91.0,39.8,45.0,0
226148,male,43,189.0,88.0,5.0,83.0,39.0,15.0,0
375925,female,35,165.0,64.0,4.0,83.0,39.1,15.0,0
513083,female,44,165.0,65.0,5.0,82.0,39.5,19.0,0
205944,male,52,189.0,93.0,25.0,104.0,40.7,175.0,1
474704,female,26,153.0,54.0,10.0,89.0,39.6,43.0,0
458190,male,28,183.0,79.0,27.0,115.0,40.5,206.0,1
71334,female,53,154.0,55.0,17.0,92.0,40.5,89.0,1
340310,male,44,187.0,89.0,24.0,105.0,40.6,159.0,1
300247,female,29,166.0,68.0,17.0,95.0,40.0,83.0,1
451661,female,46,164.0,61.0,17.0,101.0,40.2,103.0,1
162069,female,29,157.0,56.0,9.0,87.0,39.8,38.0,0
85147,male,38,191.0,94.0,25.0,97.0,40.9,129.0,1
47917,female,41,167.0,67.0,9.0,87.0,39.4,38.0,0
207491,female,27,168.0,67.0,24.0,108.0,40.9,154.0,1
609796,male,21,176.0,76.0,3.0,89.0,38.7,10.0,0
731714,male,40,191.0,92.0,2.0,81.0,38.0,6.0,0
444658,female,39,161.0,57.0,16.0,99.0,40.0,91.0,1
460864,female,60,163.0,63.0,28.0,106.0,40.8,187.0,1
264523,female,48,156.0,50.0,17.0,91.0,40.1,85.0,1
224733,male,31,182.0,88.0,22.0,104.0,40.7,129.0,1
669281,male,21,182.0,80.0,10.0,89.0,39.8,31.0,0
631845,female,67,176.0,76.0,6.0,82.0,39.3,26.0,0
742945,female,51,180.0,75.0,10.0,89.0,39.7,45.0,0
419354,female,62,162.0,59.0,4.0,92.0,39.2,21.0,0
712630,female,79,168.0,68.0,15.0,96.0,40.1,89.0,1
49740,female,22,168.0,64.0,11.0,95.0,39.9,46.0,0
374950,female,29,176.0,70.0,27.0,105.0,40.6,164.0,1
723295,male,51,192.0,97.0,23.0,104.0,40.6,155.0,1
608780,female,35,153.0,52.0,25.0,98.0,40.3,134.0,1
196874,male,26,191.0,84.0,1.0,78.0,37.7,2.0,0
562817,female,36,161.0,68.0,7.0,78.0,39.7,24.0,0
602098,female,27,169.0,69.0,12.0,90.0,39.5,51.0,0
647405,male,30,193.0,93.0,11.0,96.0,39.6,55.0,0
587162,male,35,178.0,79.0,18.0,99.0,40.1,99.0,1
605590,female,41,169.0,70.0,5.0,77.0,39.1,15.0,0
371391,female,37,169.0,64.0,24.0,103.0,40.9,139.0,1
422345,female,26,169.0,64.0,21.0,100.0,40.7,115.0,1
596025,female,51,177.0,70.0,16.0,94.0,40.5,80.0,1
327399,male,26,193.0,99.0,10.0,88.0,39.7,36.0,0
710838,female,69,169.0,74.0,17.0,103.0,40.6,117.0,1
300350,male,43,167.0,69.0,17.0,101.0,40.3,94.0,1
494015,male,44,179.0,82.0,9.0,92.0,39.8,43.0,0
363996,female,54,161.0,63.0,10.0,88.0,39.7,46.0,0
80205,female,21,150.0,50.0,19.0,100.0,40.3,102.0,1
518200,female,55,174.0,71.0,25.0,118.0,40.8,185.0,1
614789,female,28,159.0,59.0,4.0,82.0,38.9,13.0,0
548161,female,36,171.0,71.0,5.0,80.0,39.1,17.0,0
582871,female,44,162.0,66.0,7.0,96.0,39.4,37.0,0
169053,male,47,184.0,84.0,3.0,81.0,38.5,9.0,0
639561,male,59,170.0,70.0,4.0,86.0,38.6,17.0,0
186082,female,23,164.0,61.0,10.0,88.0,39.8,41.0,0
43141,female,20,173.0,64.0,25.0,99.0,40.6,122.0,1
247974,male,56,167.0,72.0,8.0,86.0,39.9,33.0,0
79628,female,31,173.0,66.0,15.0,98.0,40.3,75.0,1
547424,male,22,167.0,67.0,21.0,95.0,40.6,86.0,1
104603,female,21,157.0,52.0,30.0,114.0,41.1,208.0,1
554701,female,24,174.0,71.0,13.0,91.0,39.9,54.0,0
667022,male,28,185.0,85.0,1.0,87.0,37.7,4.0,0
747306,male,41,194.0,102.0,15.0,92.0,40.4,73.0,0
206080,female,72,172.0,72.0,1.0,80.0,37.6,4.0,0
475576,male,52,173.0,76.0,1.0,75.0,37.7,3.0,0
617872,female,60,163.0,67.0,4.0,87.0,38.7,18.0,0
224023,female,45,183.0,80.0,6.0,89.0,39.5,27.0,0
314860,male,63,176.0,81.0,8.0,90.0,39.6,41.0,0
680964,male,31,206.0,103.0,10.0,82.0,39.9,29.0,0
501276,male,28,183.0,91.0,13.0,96.0,40.3,59.0,0
390935,female,45,154.0,58.0,16.0,93.0,40.3,78.0,1
296907,female,54,158.0,60.0,10.0,89.0,39.6,49.0,0
161401,male,21,168.0,68.0,17.0,102.0,40.3,78.0,1
483486,female,45,161.0,61.0,13.0,94.0,40.3,69.0,0
342739,female,72,176.0,72.0,26.0,99.0,40.9,156.0,1
438129,male,23,177.0,84.0,1.0,76.0,37.9,1.0,0
581841,female,39,156.0,58.0,19.0,96.0,40.6,101.0,1
260792,female,54,180.0,79.0,8.0,76.0,39.1,26.0,0
54275,female,52,160.0,60.0,21.0,97.0,40.4,116.0,1
312969,female,34,162.0,61.0,4.0,86.0,38.9,16.0,0
192729,female,48,151.0,53.0,17.0,96.0,40.3,94.0,1
243380,male,62,197.0,102.0,6.0,92.0,39.0,35.0,0
193140,female,24,158.0,60.0,10.0,95.0,39.6,48.0,0
565990,female,53,158.0,54.0,13.0,90.0,40.3,67.0,0
357826,female,41,156.0,61.0,29.0,108.0,40.4,190.0,1
147364,female,62,157.0,58.0,11.0,98.0,40.0,65.0,0
389932,male,54,182.0,86.0,27.0,113.0,41.0,222.0,1
423608,male,60,193.0,96.0,11.0,90.0,39.3,60.0,0
557136,female,44,186.0,83.0,27.0,105.0,40.9,162.0,1
653152,female,58,171.0,69.0,14.0,94.0,39.9,72.0,0
632506,male,23,180.0,82.0,19.0,82.0,40.1,39.0,0
568367,male,27,192.0,97.0,7.0,85.0,39.8,20.0,0
539478,female,22,155.0,54.0,8.0,86.0,39.9,30.0,0
175301,male,69,172.0,69.0,2.0,76.0,37.9,6.0,0
223454,female,40,151.0,52.0,26.0,111.0,40.9,183.0,1
521087,male,24,207.0,111.0,1.0,83.0,38.0,2.0,0
109515,female,26,172.0,71.0,2.0,82.0,38.2,7.0,0
146095,female,77,153.0,56.0,29.0,108.0,40.9,213.0,1
237301,female,43,160.0,62.0,17.0,90.0,40.5,78.0,1
470485,female,21,148.0,48.0,2.0,82.0,38.0,7.0,0
303533,male,31,191.0,91.0,14.0,99.0,40.3,73.0,1
734235,female,38,176.0,72.0,12.0,93.0,40.2,58.0,0
466174,female,21,164.0,57.0,29.0,106.0,41.2,175.0,1
78769,male,45,173.0,77.0,11.0,88.0,40.0,44.0,0
297274,male,49,193.0,101.0,15.0,104.0,40.3,104.0,1
681175,male,72,174.0,78.0,9.0,89.0,39.6,52.0,0
419093,female,76,160.0,62.0,11.0,87.0,39.8,55.0,0
621617,female,39,176.0,77.0,2.0,80.0,38.1,6.0,0
656072,male,51,192.0,91.0,2.0,80.0,38.2,7.0,0
638328,male,21,190.0,91.0,23.0,94.0,40.8,86.0,1
441186,male,39,176.0,83.0,17.0,97.0,40.5,89.0,1
324136,female,22,162.0,58.0,3.0,81.0,38.6,11.0,0
447946,male,48,162.0,63.0,16.0,99.0,40.2,96.0,1
118228,male,37,171.0,82.0,5.0,86.0,38.6,16.0,0
644778,male,62,190.0,95.0,25.0,109.0,40.9,215.0,1
605790,male,51,194.0,95.0,16.0,98.0,40.3,97.0,1
709042,male,32,185.0,85.0,13.0,92.0,40.0,53.0,0
154157,female,38,168.0,71.0,2.0,76.0,38.5,5.0,0
121083,female,55,150.0,53.0,7.0,83.0,39.4,30.0,0
66556,female,45,158.0,54.0,16.0,98.0,40.6,92.0,1
613064,male,61,178.0,83.0,12.0,86.0,40.3,51.0,0
550170,male,32,183.0,87.0,25.0,101.0,41.0,137.0,1
341366,male,48,202.0,99.0,13.0,92.0,40.3,68.0,0
630404,female,21,151.0,54.0,27.0,113.0,40.7,184.0,1
392138,male,49,180.0,83.0,5.0,90.0,39.0,23.0,0
521377,male,63,176.0,82.0,26.0,105.0,40.8,199.0,1
609727,female,31,154.0,52.0,27.0,107.0,40.8,173.0,1
715859,female,43,170.0,66.0,19.0,99.0,40.5,106.0,1
486618,male,44,180.0,87.0,30.0,110.0,41.0,227.0,1
72843,female,24,170.0,66.0,13.0,88.0,40.0,54.0,0
515251,male,35,201.0,102.0,18.0,100.0,40.3,105.0,1
229653,female,55,159.0,61.0,12.0,89.0,40.3,58.0,0
219233,female,21,171.0,68.0,23.0,95.0,41.0,104.0,1
400788,male,45,186.0,87.0,14.0,99.0,40.1,79.0,1
474182,female,43,176.0,73.0,6.0,89.0,39.1,26.0,0
70819,male,34,184.0,84.0,15.0,94.0,40.3,70.0,0
463689,male,51,202.0,102.0,7.0,86.0,39.0,32.0,0
38617,male,21,170.0,76.0,21.0,102.0,40.3,103.0,1
